task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
149	c9/8a4948	4684411	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:11:52.782	1h 25m 35s	2m 17s	150.0%	4 GB	24.1 GB	2.4 GB	1 GB
123	8a/134cda	4684365	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:09:02.560	2h 17m 30s	2m 33s	151.7%	4 GB	24 GB	2.4 GB	1 GB
75	44/ed9eaa	4684388	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:39:27.573	1h 52m	2m 17s	146.0%	4 GB	24 GB	2.4 GB	1 GB
59	4b/ba5fb4	4684373	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:22:17.535	2h 5m 10s	2m 13s	153.0%	4 GB	24.8 GB	2.4 GB	1 GB
118	d4/cda90e	4684449	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:04:03.108	42m 50s	2m 26s	150.5%	4 GB	24.1 GB	2.3 GB	1 GB
164	0a/2a5913	4683186	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:39.464	1h 12m 33s	6m 18s	1564.9%	9 GB	31.2 GB	12.1 GB	6.9 GB
52	23/ad2f24	4684384	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:33:27.712	1h 57m 5s	2m 12s	149.7%	4 GB	24.4 GB	2.4 GB	1 GB
157	d8/1b763d	4683262	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:55:42.391	2h 40s	31m 40s	640.7%	9.1 GB	30.8 GB	12.1 GB	6.9 GB
131	4b/acaca2	4684451	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:05:53.023	40m 45s	2m 9s	152.9%	4 GB	24.8 GB	2.4 GB	1 GB
146	95/d328dc	4684370	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:17:47.498	2h 7m 35s	40.1s	165.6%	4 GB	24.8 GB	710.6 MB	292.8 MB
74	63/636555	4684358	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 04:52:47.696	2h 29m 40s	2m 14s	151.9%	4 GB	24.8 GB	2.5 GB	1.1 GB
77	c7/e5ec52	4684406	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:04:43.102	1h 33m 10s	4m 39s	137.5%	4 GB	23.8 GB	2.5 GB	1.1 GB
92	bc/390d6c	4684356	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 04:46:47.331	2h 34m 41s	1m 39s	149.2%	4 GB	24 GB	1.5 GB	675.4 MB
83	98/ad04db	4684364	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:05:47.476	2h 19m 40s	2m 17s	144.4%	4 GB	24.8 GB	2.5 GB	1.1 GB
143	d4/32be43	4683250	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:47:37.577	1h 36m 45s	5m 14s	1550.8%	8.9 GB	31.1 GB	10.9 GB	5.8 GB
134	a4/d64e70	4684376	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:27:17.618	2h 1m 15s	1m 7s	155.8%	4 GB	24.5 GB	1.2 GB	528.4 MB
129	c0/485f25	4684390	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:44:37.595	1h 47m	2m 14s	144.4%	4 GB	24.8 GB	2.5 GB	1.1 GB
51	50/380148	4684418	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:23:47.875	1h 15m 20s	2m 21s	151.0%	4 GB	24 GB	2.5 GB	1.1 GB
158	00/533ff5	4683260	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:53:42.358	1h 36m 55s	6m 21s	1567.0%	9 GB	31.1 GB	12 GB	6.9 GB
55	88/5e2f3d	4684417	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:21:47.861	1h 17m 55s	2m 18s	143.3%	4 GB	24.8 GB	2.4 GB	1.1 GB
138	65/2e46f5	4684408	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:09:47.893	1h 27m 5s	2m 13s	145.0%	4 GB	24.8 GB	2.4 GB	1 GB
137	65/38406a	4684366	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:10:47.465	2h 15m 45s	2m 12s	145.9%	4 GB	24.8 GB	2.4 GB	1 GB
160	0d/6dcc7a	4683271	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:06:52.506	1h 33m 30s	6m 7s	1565.5%	8.9 GB	31 GB	12 GB	6.9 GB
125	56/295e7f	4684387	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:38:32.718	1h 55m 5s	4m 39s	132.3%	4 GB	24 GB	2.4 GB	1 GB
156	0b/ad7242	4683259	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:52:42.895	1h 51m	20m 4s	615.8%	8.9 GB	30.5 GB	9.8 GB	4.6 GB
161	ca/df802e	4683269	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:03:42.744	2h 19m	51m 31s	357.7%	9.1 GB	31.2 GB	12.1 GB	6.9 GB
154	55/2d22cf	4683179	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:38.016	1h 5m 4s	6m 33s	1567.3%	9.1 GB	31 GB	12.1 GB	6.9 GB
163	1c/0b1018	4683185	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:39.241	1h 11m 28s	6m 11s	1566.4%	9 GB	31 GB	12 GB	6.8 GB
162	7b/0d948c	4683270	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:05:47.450	1h 34m 35s	6m 21s	1568.0%	9 GB	31.2 GB	12.1 GB	6.9 GB
155	98/4804e5	4683177	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:37.560	1h 4m 20s	6m 59s	1568.3%	9.2 GB	30.9 GB	12.1 GB	6.9 GB
152	cc/4063be	4683173	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:36.745	59m 15s	6m 20s	1567.1%	9 GB	30.8 GB	12.1 GB	6.9 GB
142	7b/388fbd	4683249	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:45:42.352	1h 38m	6m 20s	1564.5%	9 GB	31.2 GB	12.1 GB	6.9 GB
170	cb/af9cb7	4683194	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:41.596	1h 25m 1s	6m 26s	1486.0%	9 GB	31.4 GB	12.1 GB	6.9 GB
159	4a/7208c7	4683265	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:59:42.386	1h 33m 40s	6m 17s	1566.6%	9 GB	30.9 GB	12.1 GB	6.9 GB
153	87/b19995	4683258	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:52:42.710	1h 35m 50s	6m 9s	1567.7%	9 GB	31.5 GB	12.1 GB	6.9 GB
140	05/c1724d	4683247	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:43:42.238	2h 17m 35s	43m 35s	381.3%	9 GB	30.4 GB	12.1 GB	6.9 GB
165	60/4007d6	4683277	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:15:42.473	1h 30m 50s	6m 8s	1565.3%	8.9 GB	31.1 GB	12 GB	6.8 GB
172	9c/c47a8f	4683286	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:24:52.521	1h 29m 35s	2m 29s	1516.9%	9 GB	31.3 GB	7.6 GB	2.4 GB
169	5c/b3f7dd	4683284	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:20:47.503	1h 33m 55s	6m 32s	1569.3%	9.1 GB	31 GB	12.1 GB	6.9 GB
174	e1/120229	4683242	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:38:37.231	1h 36m 35s	3m 1s	1534.8%	9 GB	31.3 GB	8.2 GB	3.1 GB
168	8f/94a7c3	4683189	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:40.098	1h 18m 37s	6m 38s	1566.7%	9.1 GB	31 GB	12.1 GB	6.9 GB
171	03/72081e	4683288	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:25:42.629	1h 32m 50s	3m 36s	1537.6%	9 GB	31.5 GB	9 GB	3.8 GB
167	a4/93de37	4683281	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:18:47.504	1h 32m 45s	5m 31s	1551.4%	9 GB	31.7 GB	12 GB	6.8 GB
166	2a/b8903a	4683280	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:17:42.952	1h 55m 50s	29m 3s	673.5%	9.1 GB	30.4 GB	12.1 GB	6.9 GB
173	16/8fc8ac	4683191	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:40.585	1h 22m 2s	6m 7s	1564.9%	8.9 GB	30.9 GB	12 GB	6.8 GB
199	02/2b80e1	4684523	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:39:53.245	23m	2m 18s	152.0%	4 GB	24.8 GB	2.4 GB	1 GB
175	6b/435200	4683243	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:40:17.290	1h 39m	6m 17s	1566.0%	8.9 GB	31.2 GB	12.1 GB	6.9 GB
176	45/9021f0	4683197	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:42.508	1h 29m 35s	6m 2s	1562.1%	8.9 GB	31.1 GB	12 GB	6.8 GB
177	77/4cda6f	4683317	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:30:02.604	1h 31m 35s	6m 28s	1565.6%	9.1 GB	31.2 GB	12.1 GB	6.9 GB
203	f5/000d1c	4684452	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:05:53.329	41m 35s	2m 14s	147.7%	4 GB	24 GB	2.4 GB	1 GB
201	0f/a01bb2	4684456	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:11:07.998	37m 45s	2m 12s	145.8%	4 GB	24.8 GB	2.4 GB	1 GB
179	e7/e68be1	4683201	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:43.553	1h 32m 29s	6m 24s	1566.7%	9.1 GB	31.2 GB	12.1 GB	6.9 GB
178	f0/5876d7	4683199	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:42.959	1h 30m 59s	6m 14s	1562.8%	9 GB	31.1 GB	12.1 GB	6.9 GB
181	11/94cf2f	4683204	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:44.528	1h 35m 58s	6m 8s	1565.0%	8.9 GB	31.1 GB	12.1 GB	6.9 GB
180	ef/4128f5	4683325	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:32:07.511	1h 54m 20s	30m 2s	618.3%	9 GB	30.6 GB	12 GB	6.9 GB
210	44/c43b8b	4684464	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:18:28.155	32m 15s	2m 8s	146.5%	4 GB	24.7 GB	2.3 GB	1 GB
197	1d/ca4c7e	4684371	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:20:47.539	2h 6m 40s	2m 11s	150.0%	4 GB	24.4 GB	2.4 GB	1 GB
182	cc/eace51	4683203	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:44.053	1h 33m 33s	6m 38s	1568.6%	9.1 GB	31.3 GB	12.1 GB	6.9 GB
183	0f/3a914d	4683268	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:03:42.494	1h 32m 50s	6m 12s	1564.3%	9 GB	31.2 GB	12.1 GB	6.9 GB
185	49/b29c23	4683351	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:38:17.584	1h 27m 10s	6m 5s	1564.3%	8.9 GB	31.5 GB	12.1 GB	6.9 GB
216	f7/662498	4684478	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:25:28.529	27m 24s	2m 11s	148.0%	4 GB	24.4 GB	2.4 GB	1 GB
184	16/fd17bd	4683207	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:45.094	1h 37m 12s	6m 25s	1567.1%	9 GB	30.9 GB	12.1 GB	6.9 GB
186	e6/7dfa09	4683356	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:39:17.587	1h 23m 15s	1m 47s	1472.7%	8.9 GB	31.1 GB	7 GB	1.9 GB
220	de/61415a	4684461	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:16:43.049	35m	4m 23s	141.6%	4 GB	23.6 GB	2.4 GB	1 GB
187	d2/e53379	4683374	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:44:02.657	1h 25m 40s	6m 10s	1562.5%	9 GB	31 GB	12 GB	6.9 GB
188	62/fa0da3	4683209	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:45.439	2h 2m 57s	30m 45s	651.1%	9.2 GB	30.6 GB	12.1 GB	6.9 GB
190	e8/af96d5	4683382	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:46:42.623	1h 27m	6m 25s	1566.4%	9.1 GB	31.5 GB	12.1 GB	6.9 GB
192	f2/bdb08b	4683390	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:50:17.653	1h 59m 25s	39m 48s	271.4%	9.1 GB	30.4 GB	8.8 GB	3.7 GB
213	15/7f0722	4684467	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:21:28.129	29m 15s	1m 38s	153.3%	4 GB	24.3 GB	1.8 GB	799.7 MB
193	2c/8fe00e	4683383	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:47:12.600	1h 27m 30s	6m 22s	1566.0%	8.9 GB	31 GB	12 GB	6.9 GB
205	49/f9a01e	4684428	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:37:47.924	1h 3m 50s	2m 19s	150.0%	4 GB	24 GB	2.4 GB	1.1 GB
189	1d/0f5d97	4683378	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:45:12.636	1h 24m 30s	5m 57s	1564.9%	8.9 GB	31 GB	12 GB	6.8 GB
198	96/a3b1d7	4684375	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:24:22.591	2h 4m 15s	2m 15s	144.9%	4 GB	24.8 GB	2.5 GB	1.1 GB
219	0c/0a4d7f	4684462	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:16:53.092	32m 45s	2m 2s	144.9%	4 GB	24.1 GB	1.1 GB	454.4 MB
191	78/e2c5a6	4683273	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:09:57.453	1h 33m 30s	6m 19s	1567.7%	9 GB	31.1 GB	12.1 GB	6.9 GB
230	68/d3d159	4684392	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:46:02.792	1h 46m 30s	2m 10s	151.0%	4 GB	24.5 GB	2.4 GB	1 GB
227	08/fec17e	4684437	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:51:48.268	52m 40s	2m 19s	149.8%	4 GB	24.1 GB	2.5 GB	1.1 GB
224	3e/358802	4684440	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:56:47.982	50m	4m 21s	141.5%	4 GB	24.1 GB	2.4 GB	1.1 GB
212	50/f6b05e	4684466	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:19:53.096	29m 30s	21.5s	181.3%	2.3 GB	24 GB	379.9 MB	147.6 MB
206	c2/a80e3c	4684476	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:25:23.161	27m 15s	2m 12s	143.1%	4 GB	24.8 GB	2.4 GB	1 GB
208	fc/3d1e25	4684427	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:35:48.187	1h 5m 50s	2m 8s	151.2%	4 GB	24.5 GB	2.3 GB	1 GB
233	62/05b117	4684398	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:57:47.807	1h 36m 50s	2m 12s	153.2%	4 GB	24.8 GB	2.5 GB	1.1 GB
226	7a/5d78b9	4684431	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:43:47.951	59m 5s	2m 12s	153.2%	4 GB	24.8 GB	2.4 GB	1 GB
223	63/eaadb2	4684435	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:45:57.938	57m 40s	2m 11s	147.4%	4 GB	24.8 GB	2.4 GB	1 GB
241	0e/941d28	4684493	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:30:33.567	26m 19s	2m 18s	149.0%	4 GB	24 GB	2.4 GB	1 GB
253	73/210358	4684407	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:04:43.273	1h 33m 55s	4m 16s	144.5%	4 GB	24 GB	2.4 GB	1 GB
238	0c/aa5267	4684470	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:22:53.123	26m 40s	35.8s	172.3%	4 GB	24 GB	600.5 MB	245.3 MB
255	e3/1b9ba3	4684448	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:02:53.055	43m 45s	2m 17s	146.3%	4 GB	24.8 GB	2.4 GB	1 GB
221	bf/b6a90e	4684416	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:17:47.822	1h 20m 50s	2m 7s	154.8%	4 GB	24.8 GB	2.3 GB	999.6 MB
222	80/f9dbfa	4684420	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:23:58.022	1h 15m 55s	2m 13s	145.5%	4 GB	24.8 GB	2.4 GB	1 GB
264	eb/41c175	4684463	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:17:23.150	31m 15s	52.7s	156.1%	4 GB	24.4 GB	977.7 MB	411.6 MB
274	68/eba8bf	4684469	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:22:28.238	29m	2m 31s	148.6%	4 GB	24 GB	2.5 GB	1.1 GB
229	99/20176f	4684438	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:51:48.472	52m 54s	2m 15s	148.1%	4 GB	24 GB	2.4 GB	1 GB
245	40/2b8285	4684445	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:59:43.006	45m 50s	2m 9s	149.4%	4 GB	24.4 GB	2.4 GB	1 GB
249	17/18a5d7	4684460	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:13:23.065	36m 15s	2m 16s	149.5%	4 GB	24.1 GB	2.4 GB	1 GB
288	65/7b14dc	4684487	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:28:38.151	28m 15s	4m 20s	145.6%	4 GB	24.1 GB	2.4 GB	1 GB
240	98/619970	4684494	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:31:23.183	27m 15s	4m 25s	143.6%	4 GB	24 GB	2.4 GB	1 GB
244	c7/19d945	4684486	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:28:33.195	26m 15s	2m 17s	153.9%	4 GB	24 GB	2.4 GB	1 GB
276	95/78af56	4684483	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:27:28.742	27m 24s	2m 29s	148.4%	4 GB	24 GB	2.4 GB	1 GB
260	00/55d7bb	4684479	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:26:33.152	27m 10s	2m 15s	152.9%	4 GB	24.8 GB	2.5 GB	1.1 GB
231	79/96e347	4684472	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:23:53.263	30m 30s	4m 30s	143.6%	4 GB	24 GB	2.5 GB	1.1 GB
235	8b/9c11c1	4684442	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:57:48.376	46m 55s	1m 20s	155.6%	4 GB	24.8 GB	1.5 GB	644.3 MB
259	cd/2a669a	4684432	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:44:03.113	59m 30s	2m 23s	147.7%	4 GB	24 GB	2.4 GB	1 GB
261	d4/10e17b	4684485	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:28:28.207	25m 15s	59.6s	154.7%	4 GB	24.8 GB	1.1 GB	461.4 MB
256	85/6946f4	4684457	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:12:13.091	36m 40s	2m 19s	151.8%	4 GB	24 GB	2.4 GB	1.1 GB
258	40/c2d4f7	4684491	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:29:28.169	26m 15s	2m 8s	153.6%	4 GB	24.8 GB	2.5 GB	1.1 GB
251	14/856d3c	4684459	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:13:03.093	36m 20s	2m 11s	151.8%	4 GB	24.8 GB	2.4 GB	1 GB
285	49/a25fc5	4684394	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 05:50:47.655	1h 41m 45s	50s	164.9%	4 GB	24.8 GB	908.6 MB	380.4 MB
250	63/c89802	4684433	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:45:03.087	58m 50s	2m 4s	145.9%	4 GB	24.4 GB	2.2 GB	977.8 MB
301	1e/4edbc4	4684471	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:23:28.106	28m 25s	2m 15s	150.1%	4 GB	24 GB	2.4 GB	1 GB
286	a2/0b1aab	4684465	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:19:28.135	31m	1m 18s	148.8%	4 GB	24.8 GB	1.4 GB	595.5 MB
299	50/445331	4684443	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 06:58:48.028	44m 55s	33.7s	173.8%	3.7 GB	24 GB	562.4 MB	228.2 MB
194	80/8901d1	4683275	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:12:42.481	1h 33m 50s	6m 6s	1567.1%	8.9 GB	30.9 GB	12 GB	6.9 GB
302	f4/3d45f8	4684512	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:37:03.217	23m 50s	2m 20s	151.3%	4 GB	24.8 GB	2.4 GB	1 GB
300	5b/8586cc	4684473	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:23:53.541	28m 29s	2m 18s	143.4%	4 GB	24.8 GB	2.5 GB	1.1 GB
196	55/c3456e	4683217	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 11:20:52.181	1h 45m 50s	6m 25s	1566.2%	9 GB	31.1 GB	12.1 GB	6.9 GB
297	4e/7cfa2a	4684480	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:26:33.432	29m 20s	4m 30s	139.6%	4 GB	24.1 GB	2.4 GB	1 GB
236	7c/2b6d3f	4683396	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:51:42.661	1h 25m	6m 39s	1569.8%	9.1 GB	31 GB	12.1 GB	6.9 GB
232	c2/694fb8	4683278	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 12:16:42.496	1h 32m	5m 48s	1577.0%	8.9 GB	31.1 GB	11.6 GB	6.5 GB
307	d8/32bb28	4685307	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:03:04.402	2m 54s	2m 3s	254.6%	5.6 GB	20 GB	1.4 GB	676.5 MB
243	23/34173c	4685334	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:07:39.093	17m	2m 54s	199.3%	6.3 GB	19.9 GB	2.2 GB	1.1 GB
272	b3/eb5038	4685342	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:09:04.200	16m 5s	3m 2s	204.0%	6.4 GB	20 GB	2.1 GB	1 GB
320	0e/7a6e18	4685333	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:07:14.065	18m 30s	4m 5s	139.9%	6.2 GB	20.1 GB	1.5 GB	738.8 MB
290	8d/e19e8e	4685387	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:16:58.964	17m 10s	5m 50s	126.8%	6.4 GB	20.1 GB	2.1 GB	1 GB
267	c2/97b6e2	4685353	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:11:38.979	15m 30s	2m 49s	223.8%	6.4 GB	19.9 GB	2.1 GB	1 GB
247	77/ed18b1	4685341	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:09:03.981	18m 45s	6m	131.7%	6.4 GB	20.2 GB	2.2 GB	1.1 GB
312	cd/dfb645	4685323	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:05:44.525	18m 25s	3m 2s	181.1%	6.4 GB	20.2 GB	2.1 GB	1 GB
275	5e/f47e57	4685361	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:12:53.946	14m 55s	2m 47s	221.6%	6.3 GB	20.7 GB	2.2 GB	1.1 GB
321	16/79aa29	4685371	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:13:59.274	16m 10s	3m 5s	214.8%	6.3 GB	20.2 GB	2.2 GB	1.1 GB
200	ba/98fd62	4685355	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:11:54.007	15m 15s	2m 55s	251.5%	6.4 GB	20.4 GB	2.1 GB	1 GB
325	32/05278d	4685369	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:13:53.913	15m 30s	2m 59s	218.4%	6.4 GB	20.1 GB	2.1 GB	1 GB
